transaction_id,category,subcategory,region,season,unit_cost,unit_price,quantity_sold,inventory_days,revenue,cost,profit,profit_margin_pct
TXN102861,Electronics,Headphones,East,Summer,2282.96,2514.61,7,36.0,17602.27,15980.72,1621.55,9.21
TXN102862,Beauty & Personal Care,Skincare,East,Spring,194.91,232.34,7,54.0,1626.38,1364.37,262.01,16.11
TXN102863,Beauty & Personal Care,Fragrances,South,Monsoon,294.17,334.41,7,59.0,2340.87,2059.19,281.68,12.03
TXN102864,Electronics,Headphones,North,Winter,1575.97,1543.88,6,59.0,9263.28,9455.82,-192.54,-2.08
TXN102865,Apparel,Winter Wear,Central,Summer,217.63,235.21,7,83.0,1646.47,1523.41,123.06,7.47
TXN102866,Grocery,Staples,North,Winter,106.97,112.64,19,3.0,2140.16,2032.43,107.73,5.03
TXN102867,Beauty & Personal Care,Makeup,East,Festive,274.58,385.34,7,31.0,2697.38,1922.06,775.32,28.74
TXN102868,Apparel,Footwear,Central,Winter,159.97,195.87,6,56.0,1175.22,959.82,215.4,18.33
TXN102869,Apparel,Footwear,North,Monsoon,203.2,263.58,4,65.0,1054.32,812.8,241.52,22.91
TXN102870,Grocery,Staples,North,Winter,462.82,463.61,16,17.0,7417.76,7405.12,12.64,0.17
TXN102871,Apparel,Kids Wear,Central,Festive,46.12,57.78,9,33.0,520.02,415.08,104.94,20.18
TXN102872,Electronics,Laptops,Central,Summer,1440.79,1569.31,7,46.0,10985.17,10085.53,899.64,8.19
TXN102873,Grocery,Staples,North,Spring,60.72,64.41,16,10.0,1030.56,971.52,59.04,5.73
TXN102874,Beauty & Personal Care,Makeup,South,Festive,470.49,659.59,7,31.0,4617.13,3293.43,1323.7,28.67
TXN102875,Apparel,Footwear,East,Summer,59.45,70.71,10,60.0,707.1,594.5,112.6,15.92
TXN102876,Grocery,Staples,Central,Winter,388.16,426.9,15,11.0,6403.5,5822.4,581.1,9.07
TXN102877,Grocery,Beverages,North,Festive,471.98,491.52,9,13.0,4423.68,4247.82,175.86,3.98
TXN102878,Beauty & Personal Care,Fragrances,Central,Winter,443.48,546.46,1,21.0,546.46,443.48,102.98,18.84
TXN102879,Electronics,Accessories,West,Spring,574.28,580.58,5,59.0,2902.9,2871.4,31.5,1.09
TXN102880,Home & Kitchen,Furniture,North,Winter,126.94,132.91,7,98.0,930.37,888.58,41.79,4.49
TXN102881,Grocery,Staples,West,Monsoon,48.19,51.95,13,9.0,675.35,626.47,48.88,7.24
TXN102882,Grocery,Staples,South,Festive,109.22,98.85,13,18.0,1285.05,1419.86,-134.81,-10.49
TXN102883,Electronics,Accessories,South,Winter,1501.1,1675.41,6,42.0,10052.46,9006.6,1045.86,10.4
TXN102884,Home & Kitchen,Decor,West,Spring,357.39,446.04,6,52.0,2676.24,2144.34,531.9,19.87
TXN102885,Apparel,Kids Wear,West,Winter,172.21,214.32,5,74.0,1071.6,861.05,210.55,19.65
TXN102886,Home & Kitchen,Furniture,Central,Festive,13.65,13.88,8,72.0,111.04,109.2,1.84,1.66
TXN102887,Apparel,Kids Wear,South,Monsoon,29.6,34.87,5,107.0,174.35,148.0,26.35,15.11
TXN102888,Apparel,Winter Wear,West,Monsoon,362.99,370.39,3,81.0,1111.17,1088.97,22.2,2.0
TXN102889,Home & Kitchen,Cookware,South,Summer,282.76,302.38,6,87.0,1814.28,1696.56,117.72,6.49
TXN102890,Grocery,Dairy,South,Spring,329.61,307.33,17,16.0,5224.61,5603.37,-378.76,-7.25
TXN102891,Apparel,Footwear,Central,Festive,233.62,256.28,8,113.0,2050.24,1868.96,181.28,8.84
TXN102892,Electronics,Laptops,North,Monsoon,757.75,841.47,7,43.0,5890.29,5304.25,586.04,9.95
TXN102893,Electronics,Smartphones,South,Festive,2715.62,2665.26,9,69.0,23987.34,24440.58,-453.24,-1.89
TXN102894,Apparel,Footwear,West,Festive,384.79,424.13,6,84.0,2544.78,2308.74,236.04,9.28
TXN102895,Apparel,Kids Wear,Central,Monsoon,44.48,53.7,9,86.0,483.3,400.32,82.98,17.17
TXN102896,Electronics,Accessories,North,Festive,1077.04,1064.51,8,48.0,8516.08,8616.32,-100.24,-1.18
TXN102897,Electronics,Cameras,East,Monsoon,1232.79,1220.75,6,57.0,7324.5,7396.74,-72.24,-0.99
TXN102898,Electronics,Headphones,South,Winter,1253.44,1413.62,8,29.0,11308.96,10027.52,1281.44,11.33
TXN102899,Home & Kitchen,Appliances,North,Spring,79.75,92.67,5,57.0,463.35,398.75,64.6,13.94
TXN102900,Electronics,Smartphones,East,Summer,71.31,81.21,6,35.0,487.26,427.86,59.4,12.19
TXN102901,Apparel,Kids Wear,Central,Winter,361.81,428.08,5,112.0,2140.4,1809.05,331.35,15.48
TXN102902,Electronics,Headphones,West,Monsoon,2538.66,2866.63,7,46.0,20066.41,17770.62,2295.79,11.44
TXN102903,Home & Kitchen,Furniture,South,Spring,196.0,239.38,13,93.0,3111.94,2548.0,563.94,18.12
TXN102904,Beauty & Personal Care,Skincare,West,Monsoon,186.47,248.39,7,24.0,1738.73,1305.29,433.44,24.93
TXN102905,Home & Kitchen,Appliances,South,Spring,264.44,328.59,5,81.0,1642.95,1322.2,320.75,19.52
TXN102906,Beauty & Personal Care,Haircare,North,Monsoon,405.45,539.3,9,39.0,4853.7,3649.05,1204.65,24.82
TXN102907,Home & Kitchen,Storage,West,Spring,434.47,550.49,5,44.0,2752.45,2172.35,580.1,21.08
TXN102908,Beauty & Personal Care,Skincare,North,Winter,263.25,330.84,5,32.0,1654.2,1316.25,337.95,20.43
TXN102909,Home & Kitchen,Cookware,East,Monsoon,414.87,487.87,6,42.0,2927.22,2489.22,438.0,14.96
TXN102910,Home & Kitchen,Storage,East,Winter,252.04,253.91,7,92.0,1777.37,1764.28,13.09,0.74
TXN102911,Beauty & Personal Care,Haircare,West,Spring,457.35,561.88,6,39.0,3371.28,2744.1,627.18,18.6
TXN102912,Grocery,Beverages,West,Festive,402.87,398.75,18,15.0,7177.5,7251.66,-74.16,-1.03
TXN102913,Apparel,Men's Wear,North,Winter,34.31,37.15,5,96.0,185.75,171.55,14.2,7.64
TXN102914,Electronics,Laptops,West,Monsoon,2246.22,2384.55,5,32.0,11922.75,11231.1,691.65,5.8
TXN102915,Grocery,Dairy,Central,Winter,462.94,487.69,21,14.0,10241.49,9721.74,519.75,5.07
TXN102916,Grocery,Staples,West,Spring,234.87,246.38,20,13.0,4927.6,4697.4,230.2,4.67
TXN102917,Grocery,Beverages,South,Spring,341.82,359.39,23,5.0,8265.97,7861.86,404.11,4.89
TXN102918,Home & Kitchen,Cookware,North,Summer,211.61,231.41,4,74.0,925.64,846.44,79.2,8.56
TXN102919,Grocery,Dairy,North,Summer,318.32,305.82,25,15.0,7645.5,7958.0,-312.5,-4.09
TXN102920,Electronics,Laptops,Central,Monsoon,1351.17,1482.38,15,32.0,22235.7,20267.55,1968.15,8.85
TXN102921,Beauty & Personal Care,Grooming,West,Monsoon,386.71,427.57,7,56.0,2992.99,2706.97,286.02,9.56
TXN102922,Electronics,Headphones,North,Summer,983.94,1097.12,8,35.0,8776.96,7871.52,905.44,10.32
TXN102923,Electronics,Laptops,North,Monsoon,2332.88,2535.4,7,57.0,17747.8,16330.16,1417.64,7.99
TXN102924,Apparel,Kids Wear,North,Winter,355.35,451.57,5,51.0,2257.85,1776.75,481.1,21.31
TXN102925,Beauty & Personal Care,Grooming,South,Summer,286.59,347.58,8,56.0,2780.64,2292.72,487.92,17.55
TXN102926,Beauty & Personal Care,Fragrances,Central,Summer,120.38,158.37,5,46.0,791.85,601.9,189.95,23.99
TXN102927,Home & Kitchen,Storage,Central,Monsoon,238.76,262.16,6,79.0,1572.96,1432.56,140.4,8.93
TXN102928,Grocery,Snacks,Central,Summer,497.11,485.65,13,14.0,6313.45,6462.43,-148.98,-2.36
TXN102929,Beauty & Personal Care,Skincare,West,Festive,440.42,573.2,4,21.0,2292.8,1761.68,531.12,23.16
TXN102930,Apparel,Women's Wear,North,Spring,401.51,510.79,6,64.0,3064.74,2409.06,655.68,21.39
TXN102931,Apparel,Men's Wear,South,Spring,29.57,32.31,10,90.0,323.1,295.7,27.4,8.48
TXN102932,Grocery,Beverages,Central,Winter,462.92,426.25,10,18.0,4262.5,4629.2,-366.7,-8.6
TXN102933,Beauty & Personal Care,Skincare,South,Winter,146.43,190.02,7,59.0,1330.14,1025.01,305.13,22.94
TXN102934,Apparel,Footwear,Central,Winter,85.9,104.7,8,75.0,837.6,687.2,150.4,17.96
TXN102935,Home & Kitchen,Appliances,South,Monsoon,325.56,368.68,11,89.0,4055.48,3581.16,474.32,11.7
TXN102936,Apparel,Men's Wear,Central,Winter,406.58,495.02,2,67.0,990.04,813.16,176.88,17.87
TXN102937,Grocery,Beverages,Central,Monsoon,415.81,454.9,14,7.0,6368.6,5821.34,547.26,8.59
TXN102938,Home & Kitchen,Decor,East,Spring,313.52,337.36,5,89.0,1686.8,1567.6,119.2,7.07
TXN102939,Electronics,Laptops,North,Festive,109.01,103.0,4,65.0,412.0,436.04,-24.04,-5.83
TXN102940,Grocery,Snacks,East,Festive,350.18,374.1,19,10.0,7107.9,6653.42,454.48,6.39
TXN102941,Home & Kitchen,Cookware,East,Spring,86.63,91.62,5,90.0,458.1,433.15,24.95,5.45
TXN102942,Home & Kitchen,Decor,West,Festive,176.63,213.11,12,81.0,2557.32,2119.56,437.76,17.12
TXN102943,Electronics,Smartphones,East,Summer,2368.2,2392.41,5,63.0,11962.05,11841.0,121.05,1.01
TXN102944,Grocery,Beverages,East,Spring,431.49,448.71,23,18.0,10320.33,9924.27,396.06,3.84
TXN102945,Beauty & Personal Care,Makeup,Central,Summer,392.93,499.52,9,31.0,4495.68,3536.37,959.31,21.34
TXN102946,Grocery,Dairy,North,Spring,315.68,338.3,24,19.0,8119.2,7576.32,542.88,6.69
TXN102947,Electronics,Cameras,South,Monsoon,1025.84,1163.38,9,37.0,10470.42,9232.56,1237.86,11.82
TXN102948,Grocery,Frozen Foods,South,Monsoon,199.09,211.34,22,5.0,4649.48,4379.98,269.5,5.8
TXN102949,Beauty & Personal Care,Skincare,South,Winter,337.11,439.1,6,44.0,2634.6,2022.66,611.94,23.23
TXN102950,Grocery,Snacks,East,Summer,334.01,353.0,16,8.0,5648.0,5344.16,303.84,5.38
TXN102951,Grocery,Snacks,Central,Festive,493.09,482.33,20,19.0,9646.6,9861.8,-215.2,-2.23
TXN102952,Home & Kitchen,Cookware,North,Spring,461.83,471.18,5,85.0,2355.9,2309.15,46.75,1.98
TXN102953,Home & Kitchen,Furniture,North,Winter,253.73,312.3,9,98.0,2810.7,2283.57,527.13,18.75
TXN102954,Home & Kitchen,Cookware,East,Winter,115.85,122.53,6,92.0,735.18,695.1,40.08,5.45
TXN102955,Beauty & Personal Care,Fragrances,North,Spring,45.79,57.46,6,29.0,344.76,274.74,70.02,20.31
TXN102956,Grocery,Staples,South,Spring,20.97,22.59,13,10.0,293.67,272.61,21.06,7.17
TXN102957,Home & Kitchen,Cookware,,Festive,368.87,453.1,9,50.0,4077.9,3319.83,758.07,18.59
TXN102958,Grocery,Staples,North,Monsoon,416.44,435.23,11,10.0,4787.53,4580.84,206.69,4.32
TXN102959,Apparel,Men's Wear,Central,Festive,405.82,544.45,5,41.0,2722.25,2029.1,693.15,25.46
TXN102960,Beauty & Personal Care,Makeup,West,Monsoon,488.67,642.03,4,20.0,2568.12,1954.68,613.44,23.89
TXN102961,Electronics,Accessories,South,Spring,1685.33,1595.48,2,48.0,3190.96,3370.66,-179.7,-5.63
TXN102962,Beauty & Personal Care,Grooming,Central,Winter,97.63,131.03,3,26.0,393.09,292.89,100.2,25.49
TXN102963,Home & Kitchen,Storage,South,Spring,310.45,379.54,9,65.0,3415.86,2794.05,621.81,18.2
TXN102964,Home & Kitchen,Decor,East,Spring,465.31,554.12,4,55.0,2216.48,1861.24,355.24,16.03
TXN102965,Home & Kitchen,Storage,Central,Monsoon,110.75,119.05,6,94.0,714.3,664.5,49.8,6.97
TXN102966,Grocery,Dairy,West,Monsoon,218.45,224.25,19,16.0,4260.75,4150.55,110.2,2.59
TXN102967,Grocery,Frozen Foods,East,Spring,119.71,127.79,20,4.0,2555.8,2394.2,161.6,6.32
TXN102968,Grocery,Staples,North,Winter,164.74,176.5,16,4.0,2824.0,2635.84,188.16,6.66
TXN102969,Apparel,Kids Wear,West,Summer,15.09,18.73,3,103.0,56.19,45.27,10.92,19.43
TXN102970,Apparel,Winter Wear,North,Festive,30.3,40.54,6,41.0,243.24,181.8,61.44,25.26
TXN102971,Electronics,Accessories,East,Festive,225.74,239.4,6,25.0,1436.4,1354.44,81.96,5.71
TXN102972,Home & Kitchen,Cookware,East,Summer,63.41,76.99,4,49.0,307.96,253.64,54.32,17.64
TXN102973,Grocery,Beverages,East,Monsoon,426.16,420.06,15,12.0,6300.9,6392.4,-91.5,-1.45
TXN102974,Beauty & Personal Care,Grooming,East,Summer,133.58,183.61,4,28.0,734.44,534.32,200.12,27.25
TXN102975,Grocery,Staples,South,Monsoon,61.64,65.45,16,7.0,1047.2,986.24,60.96,5.82
TXN102976,Apparel,Men's Wear,Central,Monsoon,227.93,244.33,7,,1710.31,1595.51,114.8,6.71
TXN102977,Beauty & Personal Care,Haircare,Central,Summer,415.05,508.89,13,37.0,6615.57,5395.65,1219.92,18.44
TXN102978,Grocery,Frozen Foods,North,Spring,374.18,362.91,17,18.0,6169.47,6361.06,-191.59,-3.11
TXN102979,Home & Kitchen,Storage,Central,Summer,132.28,144.35,8,98.0,1154.8,1058.24,96.56,8.36
TXN102980,Home & Kitchen,Furniture,South,Spring,360.21,371.01,7,83.0,2597.07,2521.47,75.6,2.91
TXN102981,Apparel,Winter Wear,Central,Winter,70.86,94.89,4,48.0,379.56,283.44,96.12,25.32
TXN102982,Apparel,Footwear,Central,Spring,322.41,432.24,7,66.0,3025.68,2256.87,768.81,25.41
TXN102983,Home & Kitchen,Decor,Central,Winter,161.51,199.13,5,46.0,995.65,807.55,188.1,18.89
TXN102984,Electronics,Accessories,East,Festive,1031.19,1127.11,6,38.0,6762.66,6187.14,575.52,8.51
TXN102985,Beauty & Personal Care,Haircare,South,Winter,466.32,645.85,6,21.0,3875.1,2797.92,1077.18,27.8
TXN102986,Apparel,Kids Wear,South,Monsoon,393.18,483.46,7,83.0,3384.22,2752.26,631.96,18.67
TXN102987,Home & Kitchen,Decor,South,Winter,314.98,370.53,9,63.0,3334.77,2834.82,499.95,14.99
TXN102988,Apparel,Winter Wear,West,Winter,54.48,62.03,6,111.0,372.18,326.88,45.3,12.17
TXN102989,Beauty & Personal Care,Grooming,South,Spring,471.14,553.14,8,54.0,4425.12,3769.12,656.0,14.82
TXN102990,Electronics,Cameras,East,Festive,2001.8,1935.93,7,48.0,13551.51,14012.6,-461.09,-3.4
TXN102991,Beauty & Personal Care,Skincare,West,Spring,418.99,527.42,4,39.0,2109.68,1675.96,433.72,20.56
TXN102992,Electronics,Smartphones,North,Winter,474.54,461.49,6,49.0,2768.94,2847.24,-78.3,-2.83
TXN102993,Electronics,Laptops,South,Spring,130.89,134.8,6,49.0,808.8,785.34,23.46,2.9
TXN102994,Electronics,Headphones,East,Festive,1384.51,1462.98,9,34.0,13166.82,12460.59,706.23,5.36
TXN102995,Electronics,Smartphones,West,Spring,2408.16,2627.63,7,,18393.41,16857.12,1536.29,8.35
TXN102996,Apparel,Winter Wear,Central,Winter,152.65,184.57,10,75.0,1845.7,1526.5,319.2,17.29
TXN102997,Grocery,Dairy,Central,Festive,374.81,396.63,20,6.0,7932.6,7496.2,436.4,5.5
TXN102998,Beauty & Personal Care,Grooming,Central,Festive,458.16,595.03,5,46.0,2975.15,2290.8,684.35,23.0
TXN102999,Grocery,Dairy,East,Summer,154.0,146.19,16,13.0,2339.04,2464.0,-124.96,-5.34
TXN103000,Home & Kitchen,Decor,East,Spring,60.08,72.95,4,70.0,291.8,240.32,51.48,17.64
TXN103001,Beauty & Personal Care,Grooming,North,Winter,183.4,251.3,8,57.0,2010.4,1467.2,543.2,27.02
TXN103002,Electronics,Headphones,North,Monsoon,1177.92,1338.12,5,39.0,6690.6,5889.6,801.0,11.97
TXN103003,Beauty & Personal Care,Grooming,North,Spring,259.13,321.96,6,46.0,1931.76,1554.78,376.98,19.51
TXN103004,Apparel,Kids Wear,East,Spring,298.77,349.12,7,118.0,2443.84,2091.39,352.45,14.42
TXN103005,Apparel,Winter Wear,Central,Summer,289.16,386.08,5,56.0,1930.4,1445.8,484.6,25.1
TXN103006,Electronics,Accessories,East,Monsoon,1913.36,2064.8,6,42.0,12388.8,11480.16,908.64,7.33
TXN103007,Home & Kitchen,Storage,Central,Monsoon,80.96,97.7,6,57.0,586.2,485.76,100.44,17.13
TXN103008,Electronics,Laptops,West,Festive,846.71,807.0,3,64.0,2421.0,2540.13,-119.13,-4.92
TXN103009,Home & Kitchen,Cookware,South,Winter,499.91,624.42,5,60.0,3122.1,2499.55,622.55,19.94
TXN103010,Beauty & Personal Care,Makeup,South,Monsoon,51.5,55.92,7,47.0,391.44,360.5,30.94,7.9
TXN103011,Home & Kitchen,Decor,Central,Summer,389.81,431.24,6,98.0,2587.44,2338.86,248.58,9.61
TXN103012,Grocery,Beverages,West,Monsoon,299.44,271.12,18,14.0,4880.16,5389.92,-509.76,-10.45
TXN103013,Apparel,Kids Wear,East,Summer,338.63,403.01,3,84.0,1209.03,1015.89,193.14,15.97
TXN103014,Home & Kitchen,Appliances,North,Summer,35.66,38.05,10,88.0,380.5,356.6,23.9,6.28
TXN103015,Electronics,Laptops,East,Summer,871.93,946.09,4,26.0,3784.36,3487.72,296.64,7.84
TXN103016,Apparel,Women's Wear,South,Festive,441.27,548.16,6,103.0,3288.96,2647.62,641.34,19.5
TXN103017,Home & Kitchen,Storage,East,Summer,322.65,346.87,5,88.0,1734.35,1613.25,121.1,6.98
TXN103018,Home & Kitchen,Appliances,East,Monsoon,19.64,21.47,8,76.0,171.76,157.12,14.64,8.52
TXN103019,Home & Kitchen,Storage,West,Monsoon,26.6,30.83,5,98.0,154.15,133.0,21.15,13.72
TXN103020,Home & Kitchen,Storage,West,Monsoon,296.07,309.17,4,88.0,1236.68,1184.28,52.4,4.24
TXN103021,Home & Kitchen,Furniture,South,Winter,386.72,492.76,6,,2956.56,2320.32,636.24,21.52
TXN103022,Electronics,Headphones,West,Spring,1815.4,1660.33,11,59.0,18263.63,19969.4,-1705.77,-9.34
TXN103023,Grocery,Staples,East,Spring,221.37,239.4,19,4.0,4548.6,4206.03,342.57,7.53
TXN103024,Beauty & Personal Care,Makeup,East,Summer,400.68,493.0,3,38.0,1479.0,1202.04,276.96,18.73
TXN103025,Apparel,Winter Wear,South,Monsoon,393.06,435.36,9,80.0,3918.24,3537.54,380.7,9.72
TXN103026,Beauty & Personal Care,Skincare,South,Winter,55.84,72.14,5,35.0,360.7,279.2,81.5,22.59
TXN103027,Home & Kitchen,Decor,South,Festive,215.27,252.73,6,88.0,1516.38,1291.62,224.76,14.82
TXN103028,Beauty & Personal Care,Makeup,East,Spring,14.68,18.22,7,33.0,127.54,102.76,24.78,19.43
TXN103029,Home & Kitchen,Appliances,West,Spring,81.75,82.85,9,77.0,745.65,735.75,9.9,1.33
TXN103030,Home & Kitchen,Appliances,North,Summer,424.64,485.81,9,92.0,4372.29,3821.76,550.53,12.59
TXN103031,Electronics,Smartphones,North,Festive,2361.16,2555.33,4,38.0,10221.32,9444.64,776.68,7.6
TXN103032,Home & Kitchen,Furniture,North,Festive,121.39,142.93,5,63.0,714.65,606.95,107.7,15.07
TXN103033,Home & Kitchen,Storage,East,Spring,435.73,520.2,6,,3121.2,2614.38,506.82,16.24
TXN103034,Grocery,Dairy,Central,Winter,147.83,158.13,10,5.0,1581.3,1478.3,103.0,6.51
TXN103035,Beauty & Personal Care,Makeup,Central,Spring,376.51,495.75,7,38.0,3470.25,2635.57,834.68,24.05
TXN103036,Electronics,Headphones,West,Festive,2535.09,2703.7,3,39.0,8111.1,7605.27,505.83,6.24
TXN103037,Grocery,Staples,Central,Spring,367.8,396.75,17,5.0,6744.75,6252.6,492.15,7.3
TXN103038,Electronics,Headphones,North,Winter,328.44,335.05,12,60.0,4020.6,3941.28,79.32,1.97
TXN103039,Grocery,Frozen Foods,Central,Monsoon,215.73,236.88,15,10.0,3553.2,3235.95,317.25,8.93
TXN103040,Grocery,Snacks,South,Winter,249.24,263.88,17,5.0,4485.96,4237.08,248.88,5.55
TXN103041,Apparel,Winter Wear,North,Monsoon,426.62,484.38,10,84.0,4843.8,4266.2,577.6,11.92
TXN103042,Grocery,Snacks,East,Festive,410.78,432.67,22,,9518.74,9037.16,481.58,5.06
TXN103043,Electronics,Smartphones,South,Summer,2684.05,2985.61,7,41.0,20899.27,18788.35,2110.92,10.1
TXN103044,Apparel,Kids Wear,North,Festive,64.28,85.07,8,42.0,680.56,514.24,166.32,24.44
TXN103045,Home & Kitchen,Decor,West,Winter,471.96,600.71,3,52.0,1802.13,1415.88,386.25,21.43
TXN103046,Grocery,Beverages,East,Summer,463.14,482.28,13,11.0,6269.64,6020.82,248.82,3.97
TXN103047,Electronics,Accessories,South,Festive,687.08,667.87,6,50.0,4007.22,4122.48,-115.26,-2.88
TXN103048,Electronics,Laptops,East,Monsoon,2528.97,2682.5,10,25.0,26825.0,25289.7,1535.3,5.72
TXN103049,Apparel,Men's Wear,West,Summer,381.8,435.53,7,77.0,3048.71,2672.6,376.11,12.34
TXN103050,Apparel,Footwear,South,Winter,373.96,401.21,5,90.0,2006.05,1869.8,136.25,6.79
TXN103051,Apparel,Men's Wear,South,Monsoon,445.33,583.77,5,55.0,2918.85,2226.65,692.2,23.71
TXN103052,Grocery,Snacks,West,Winter,355.71,383.32,13,7.0,4983.16,4624.23,358.93,7.2
TXN103053,Apparel,Men's Wear,Central,Monsoon,72.79,87.78,6,112.0,526.68,436.74,89.94,17.08
TXN103054,Home & Kitchen,Cookware,South,Festive,97.82,123.46,6,43.0,740.76,586.92,153.84,20.77
TXN103055,Home & Kitchen,Appliances,South,Winter,263.05,319.47,11,48.0,3514.17,2893.55,620.62,17.66
TXN103056,Beauty & Personal Care,Fragrances,South,Spring,190.54,205.52,5,49.0,1027.6,952.7,74.9,7.29
TXN103057,Home & Kitchen,Decor,,Monsoon,67.41,78.33,8,69.0,626.64,539.28,87.36,13.94
TXN103058,Home & Kitchen,Storage,East,Festive,371.23,425.5,4,71.0,1702.0,1484.92,217.08,12.75
TXN103059,Apparel,Kids Wear,East,Spring,383.04,504.41,6,64.0,3026.46,2298.24,728.22,24.06
TXN103060,Home & Kitchen,Furniture,South,Summer,211.85,254.77,6,77.0,1528.62,1271.1,257.52,16.85
TXN103061,Grocery,Snacks,East,Summer,107.37,112.08,22,19.0,2465.76,2362.14,103.62,4.2
TXN103062,Apparel,Footwear,West,Monsoon,171.92,206.88,5,93.0,1034.4,859.6,174.8,16.9
TXN103063,Home & Kitchen,Furniture,East,Spring,393.96,416.4,6,87.0,2498.4,2363.76,134.64,5.39
TXN103064,Electronics,Accessories,East,Monsoon,928.14,1031.95,6,33.0,6191.7,5568.84,622.86,10.06
TXN103065,Apparel,Kids Wear,West,Winter,457.47,565.79,8,71.0,4526.32,3659.76,866.56,19.14
TXN103066,Electronics,Headphones,Central,Monsoon,2935.32,3112.39,6,55.0,18674.34,17611.92,1062.42,5.69
TXN103067,Beauty & Personal Care,Grooming,East,Festive,58.64,69.69,5,50.0,348.45,293.2,55.25,15.86
TXN103068,Apparel,Women's Wear,North,Spring,262.3,324.2,4,30.0,1296.8,1049.2,247.6,19.09
TXN103069,Electronics,Smartphones,Central,Spring,2933.6,3203.8,5,43.0,16019.0,14668.0,1351.0,8.43
TXN103070,Beauty & Personal Care,Fragrances,North,Summer,422.71,563.95,5,48.0,2819.75,2113.55,706.2,25.04
TXN103071,Grocery,Staples,West,Festive,397.17,414.4,21,15.0,8702.4,8340.57,361.83,4.16
TXN103072,Home & Kitchen,Cookware,South,Summer,213.56,222.58,6,79.0,1335.48,1281.36,54.12,4.05
TXN103073,Electronics,Smartphones,West,Festive,2567.63,2814.86,5,62.0,14074.3,12838.15,1236.15,8.78
TXN103074,Beauty & Personal Care,Makeup,West,Monsoon,413.46,521.84,9,59.0,4696.56,3721.14,975.42,20.77
TXN103075,Apparel,Men's Wear,East,Winter,238.8,258.94,6,102.0,1553.64,1432.8,120.84,7.78
TXN103076,Home & Kitchen,Cookware,South,Spring,402.87,477.65,6,42.0,2865.9,2417.22,448.68,15.66
TXN103077,Beauty & Personal Care,Makeup,West,Summer,153.54,192.21,9,49.0,1729.89,1381.86,348.03,20.12
TXN103078,Home & Kitchen,Storage,South,Monsoon,365.96,433.05,7,88.0,3031.35,2561.72,469.63,15.49
TXN103079,Electronics,Laptops,Central,Winter,1916.07,2081.8,9,36.0,18736.2,17244.63,1491.57,7.96
TXN103080,Beauty & Personal Care,Makeup,West,Spring,485.13,619.01,4,53.0,2476.04,1940.52,535.52,21.63
TXN103081,Apparel,Men's Wear,South,Monsoon,405.05,488.65,6,83.0,2931.9,2430.3,501.6,17.11
TXN103082,Grocery,Dairy,East,Summer,151.28,158.49,19,,3011.31,2874.32,136.99,4.55
TXN103083,Apparel,Winter Wear,East,Festive,56.96,73.42,11,31.0,807.62,626.56,181.06,22.42
TXN103084,Grocery,Dairy,South,Summer,389.93,405.65,19,10.0,7707.35,7408.67,298.68,3.88
TXN103085,Grocery,Beverages,West,Spring,277.12,259.89,14,17.0,3638.46,3879.68,-241.22,-6.63
TXN103086,Grocery,Staples,North,Winter,145.38,148.89,12,18.0,1786.68,1744.56,42.12,2.36
TXN103087,Beauty & Personal Care,Skincare,North,Summer,408.21,493.64,6,54.0,2961.84,2449.26,512.58,17.31
TXN103088,Apparel,Men's Wear,East,Summer,361.85,428.58,11,67.0,4714.38,3980.35,734.03,15.57
TXN103089,Electronics,Headphones,North,Spring,1410.19,1520.58,9,40.0,13685.22,12691.71,993.51,7.26
TXN103090,Electronics,Accessories,North,Winter,1699.76,1832.1,10,60.0,18321.0,16997.6,1323.4,7.22
TXN103091,Electronics,Cameras,South,Festive,1038.67,1099.77,5,38.0,5498.85,5193.35,305.5,5.56
TXN103092,Beauty & Personal Care,Makeup,East,Spring,422.45,543.08,6,36.0,3258.48,2534.7,723.78,22.21
TXN103093,Grocery,Frozen Foods,East,Monsoon,53.41,56.29,18,11.0,1013.22,961.38,51.84,5.12
TXN103094,Grocery,Staples,Central,Summer,157.46,165.85,14,16.0,2321.9,2204.44,117.46,5.06
